eventID ,case LoanGoal,case ApplicationType,case concept:name,case RequestedAmount,event Action,event org:resource,event concept:name,event EventOrigin,event EventID,event lifecycle:transition,event time:timestamp
3.09238E+11,Existing loan takeover,New credit,Application_1300843234,12500,statechange,User_16,A_Complete,Application,ApplState_1859153585,complete,59:52.6
5.19691E+11,"Other, see explanation",Limit raise,Application_1044610848,50000,Released,User_43,W_Complete application,Workflow,Workitem_710726687,suspend,00:41.3
5.23986E+11,Existing loan takeover,Limit raise,Application_1999238509,10000,Created,User_3,A_Create Application,Application,Application_1999238509,complete,01:10.5
5.23986E+11,Existing loan takeover,Limit raise,Application_1999238509,10000,statechange,User_3,A_Concept,Application,ApplState_771630000,complete,01:10.5
5.23986E+11,Existing loan takeover,Limit raise,Application_1999238509,10000,Created,User_3,W_Complete application,Workflow,Workitem_901525840,schedule,01:10.5
5.23986E+11,Existing loan takeover,Limit raise,Application_1999238509,10000,Obtained,User_3,W_Complete application,Workflow,Workitem_711957626,start,01:10.5
98784247820,Car,New credit,Application_1846626914,5000,Created,User_38,O_Create Offer,Offer,Offer_829342969,complete,01:49.3
98784247821,Car,New credit,Application_1846626914,5000,statechange,User_38,O_Created,Offer,OfferState_1124083300,complete,01:50.6
1.41734E+11,Car,New credit,Application_1395142997,20000,Released,User_15,W_Complete application,Workflow,Workitem_1281577733,suspend,01:56.8
3.09238E+11,Existing loan takeover,New credit,Application_1300843234,12500,Released,User_16,W_Call after offers,Workflow,Workitem_1066385137,suspend,02:00.2
98784247822,Car,New credit,Application_1846626914,5000,statechange,User_38,O_Sent (mail and online),Offer,OfferState_942792982,complete,02:07.1
98784247823,Car,New credit,Application_1846626914,5000,Deleted,User_38,W_Complete application,Workflow,Workitem_1505200433,complete,02:07.2
98784247824,Car,New credit,Application_1846626914,5000,Created,User_38,W_Call after offers,Workflow,Workitem_1788391980,schedule,02:07.2
98784247825,Car,New credit,Application_1846626914,5000,Obtained,User_38,W_Call after offers,Workflow,Workitem_2140926403,start,02:07.2
98784247826,Car,New credit,Application_1846626914,5000,statechange,User_38,A_Complete,Application,ApplState_967841829,complete,02:07.2
5.11101E+11,Remaining debt home,New credit,Application_1886382319,11000,statechange,User_2,O_Sent (mail and online),Offer,OfferState_812420273,complete,02:17.3
5.11101E+11,Remaining debt home,New credit,Application_1886382319,11000,Deleted,User_2,W_Complete application,Workflow,Workitem_181756651,complete,02:17.3
5.11101E+11,Remaining debt home,New credit,Application_1886382319,11000,Created,User_2,W_Call after offers,Workflow,Workitem_1971437590,schedule,02:17.4
5.11101E+11,Remaining debt home,New credit,Application_1886382319,11000,Obtained,User_2,W_Call after offers,Workflow,Workitem_1790065365,start,02:17.4
5.11101E+11,Remaining debt home,New credit,Application_1886382319,11000,statechange,User_2,A_Complete,Application,ApplState_1528142641,complete,02:17.4
4.81036E+11,Car,New credit,Application_675073178,24000,Created,User_7,O_Create Offer,Offer,Offer_1383197782,complete,02:18.7
4.81036E+11,Car,New credit,Application_675073178,24000,statechange,User_7,O_Created,Offer,OfferState_496559730,complete,02:19.9
5.11101E+11,Remaining debt home,New credit,Application_1886382319,11000,Released,User_2,W_Call after offers,Workflow,Workitem_435410267,suspend,03:01.7
1.46029E+11,Car,New credit,Application_2015287405,15000,Created,User_28,O_Create Offer,Offer,Offer_1562802810,complete,04:44.1
1.46029E+11,Car,New credit,Application_2015287405,15000,statechange,User_28,O_Created,Offer,OfferState_1381012784,complete,04:45.3
98784247827,Car,New credit,Application_1846626914,5000,Released,User_38,W_Call after offers,Workflow,Workitem_1936720361,suspend,05:01.0
1.46029E+11,Car,New credit,Application_2015287405,15000,statechange,User_28,O_Sent (mail and online),Offer,OfferState_2097138331,complete,05:30.4
1.46029E+11,Car,New credit,Application_2015287405,15000,Deleted,User_28,W_Complete application,Workflow,Workitem_1680200476,ate_abort,05:30.5
1.46029E+11,Car,New credit,Application_2015287405,15000,Created,User_28,W_Call after offers,Workflow,Workitem_1931383836,schedule,05:30.5
1.46029E+11,Car,New credit,Application_2015287405,15000,Obtained,User_28,W_Call after offers,Workflow,Workitem_1707756978,start,05:30.5
1.46029E+11,Car,New credit,Application_2015287405,15000,statechange,User_28,A_Complete,Application,ApplState_269778238,complete,05:30.5
5.23986E+11,Existing loan takeover,Limit raise,Application_1999238509,10000,statechange,User_3,A_Accepted,Application,ApplState_1322774688,complete,05:32.3
5.28281E+11,Home improvement,New credit,Application_854524772,0,Created,User_20,A_Create Application,Application,Application_854524772,complete,06:22.2
5.28281E+11,Home improvement,New credit,Application_854524772,0,Created,User_20,W_Complete application,Workflow,Workitem_904214999,schedule,06:22.2
5.28281E+11,Home improvement,New credit,Application_854524772,0,Obtained,User_20,W_Complete application,Workflow,Workitem_917997508,start,06:22.2
5.28281E+11,Home improvement,New credit,Application_854524772,0,statechange,User_20,A_Concept,Application,ApplState_80913798,complete,06:22.2
5.23986E+11,Existing loan takeover,Limit raise,Application_1999238509,10000,Created,User_3,O_Create Offer,Offer,Offer_1959589862,complete,06:59.9
4.81036E+11,Car,New credit,Application_675073178,24000,statechange,User_7,O_Sent (mail and online),Offer,OfferState_1196102856,complete,07:00.6
4.81036E+11,Car,New credit,Application_675073178,24000,Deleted,User_7,W_Complete application,Workflow,Workitem_546588317,complete,07:00.7
4.81036E+11,Car,New credit,Application_675073178,24000,Created,User_7,W_Call after offers,Workflow,Workitem_727856319,schedule,07:00.7
4.81036E+11,Car,New credit,Application_675073178,24000,Obtained,User_7,W_Call after offers,Workflow,Workitem_974426835,start,07:00.7
4.81036E+11,Car,New credit,Application_675073178,24000,statechange,User_7,A_Complete,Application,ApplState_1218100691,complete,07:00.7
5.23986E+11,Existing loan takeover,Limit raise,Application_1999238509,10000,statechange,User_3,O_Created,Offer,OfferState_1828116472,complete,07:01.3
5.23986E+11,Existing loan takeover,Limit raise,Application_1999238509,10000,statechange,User_3,O_Sent (mail and online),Offer,OfferState_1646856592,complete,07:20.7
5.23986E+11,Existing loan takeover,Limit raise,Application_1999238509,10000,Deleted,User_3,W_Complete application,Workflow,Workitem_1290540894,complete,07:20.7
5.23986E+11,Existing loan takeover,Limit raise,Application_1999238509,10000,Created,User_3,W_Call after offers,Workflow,Workitem_1926600824,schedule,07:20.7
5.23986E+11,Existing loan takeover,Limit raise,Application_1999238509,10000,Obtained,User_3,W_Call after offers,Workflow,Workitem_2119576449,start,07:20.7
5.23986E+11,Existing loan takeover,Limit raise,Application_1999238509,10000,statechange,User_3,A_Complete,Application,ApplState_435695090,complete,07:20.7
1.50324E+11,Car,New credit,Application_1193723578,20000,Obtained,User_38,W_Complete application,Workflow,Workitem_920490722,start,07:44.5
5.28281E+11,Home improvement,New credit,Application_854524772,0,statechange,User_20,A_Accepted,Application,ApplState_119953556,complete,08:56.7
1.46029E+11,Car,New credit,Application_2015287405,15000,Released,User_28,W_Call after offers,Workflow,Workitem_219040398,suspend,09:18.6
5.23986E+11,Existing loan takeover,Limit raise,Application_1999238509,10000,Released,User_3,W_Call after offers,Workflow,Workitem_870049943,suspend,10:06.0
1.41734E+11,Car,New credit,Application_1395142997,20000,Obtained,User_15,W_Complete application,Workflow,Workitem_103989928,resume,10:06.4
1.58914E+11,Car,New credit,Application_1699757505,6000,Obtained,User_16,W_Complete application,Workflow,Workitem_221263810,start,10:09.8
5.28281E+11,Home improvement,New credit,Application_854524772,0,Created,User_20,O_Create Offer,Offer,Offer_1711038072,complete,10:15.4
5.28281E+11,Home improvement,New credit,Application_854524772,0,statechange,User_20,O_Created,Offer,OfferState_1708998608,complete,10:16.6
5.28281E+11,Home improvement,New credit,Application_854524772,0,statechange,User_20,O_Sent (mail and online),Offer,OfferState_2024874083,complete,10:34.2
5.28281E+11,Home improvement,New credit,Application_854524772,0,Deleted,User_20,W_Complete application,Workflow,Workitem_1291782747,complete,10:34.3
5.28281E+11,Home improvement,New credit,Application_854524772,0,Created,User_20,W_Call after offers,Workflow,Workitem_2003121710,schedule,10:34.3
5.28281E+11,Home improvement,New credit,Application_854524772,0,Obtained,User_20,W_Call after offers,Workflow,Workitem_1461250785,start,10:34.3
5.28281E+11,Home improvement,New credit,Application_854524772,0,statechange,User_20,A_Complete,Application,ApplState_311391790,complete,10:34.3
1.41734E+11,Car,New credit,Application_1395142997,20000,Released,User_15,W_Complete application,Workflow,Workitem_1928818673,suspend,10:35.5
1.67504E+11,"Other, see explanation",Limit raise,Application_842511489,15000,Obtained,User_15,W_Complete application,Workflow,Workitem_848910056,resume,10:57.2
4.81036E+11,Car,New credit,Application_675073178,24000,Released,User_7,W_Call after offers,Workflow,Workitem_374926169,suspend,11:25.0
5.28281E+11,Home improvement,New credit,Application_854524772,0,Released,User_20,W_Call after offers,Workflow,Workitem_852263536,suspend,12:01.6
1.58914E+11,Car,New credit,Application_1699757505,6000,Released,User_16,W_Complete application,Workflow,Workitem_222942627,suspend,12:29.4
1.50324E+11,Car,New credit,Application_1193723578,20000,Released,User_38,W_Complete application,Workflow,Workitem_2074067980,suspend,12:31.4
1.84684E+11,Home improvement,Limit raise,Application_980495316,42000,Obtained,User_16,W_Complete application,Workflow,Workitem_1969056954,resume,12:56.7
1.84684E+11,Home improvement,Limit raise,Application_980495316,42000,Released,User_16,W_Complete application,Workflow,Workitem_2010021716,suspend,13:00.3
1.88979E+11,Home improvement,Limit raise,Application_2035768049,15000,Obtained,User_16,W_Complete application,Workflow,Workitem_1609936965,resume,13:04.4
1.67504E+11,"Other, see explanation",Limit raise,Application_842511489,15000,Released,User_15,W_Complete application,Workflow,Workitem_1293935995,suspend,13:16.2
1.88979E+11,Home improvement,Limit raise,Application_2035768049,15000,Released,User_16,W_Complete application,Workflow,Workitem_1924294252,suspend,13:36.7
1.71799E+11,Home improvement,Limit raise,Application_1474017032,15000,Obtained,User_15,W_Complete application,Workflow,Workitem_97216779,resume,13:43.4
5.32576E+11,Unknown,New credit,Application_927205634,0,Created,User_75,A_Create Application,Application,Application_927205634,complete,14:17.2
5.32576E+11,Unknown,New credit,Application_927205634,0,Created,User_75,W_Complete application,Workflow,Workitem_1159090839,schedule,14:17.3
5.32576E+11,Unknown,New credit,Application_927205634,0,Obtained,User_75,W_Complete application,Workflow,Workitem_715384416,start,14:17.3
5.32576E+11,Unknown,New credit,Application_927205634,0,statechange,User_75,A_Concept,Application,ApplState_1398408871,complete,14:17.3
5.36871E+11,"Other, see explanation",Limit raise,Application_484278024,7000,Created,User_47,A_Create Application,Application,Application_484278024,complete,15:01.4
5.36871E+11,"Other, see explanation",Limit raise,Application_484278024,7000,statechange,User_47,A_Concept,Application,ApplState_1709887019,complete,15:01.4
5.36871E+11,"Other, see explanation",Limit raise,Application_484278024,7000,Created,User_47,W_Complete application,Workflow,Workitem_720344528,schedule,15:01.4
5.36871E+11,"Other, see explanation",Limit raise,Application_484278024,7000,Obtained,User_47,W_Complete application,Workflow,Workitem_100900198,start,15:01.5
1.71799E+11,Home improvement,Limit raise,Application_1474017032,15000,Released,User_15,W_Complete application,Workflow,Workitem_1430495048,suspend,16:16.2
1.76094E+11,Home improvement,Limit raise,Application_1397856354,0,Obtained,User_15,W_Complete application,Workflow,Workitem_1176096077,resume,16:40.8
5.41166E+11,Home improvement,Limit raise,Application_1674281629,30000,Created,User_43,A_Create Application,Application,Application_1674281629,complete,17:19.2
5.41166E+11,Home improvement,Limit raise,Application_1674281629,30000,statechange,User_43,A_Concept,Application,ApplState_1632767734,complete,17:19.2
5.41166E+11,Home improvement,Limit raise,Application_1674281629,30000,Created,User_43,W_Complete application,Workflow,Workitem_496047615,schedule,17:19.2
5.41166E+11,Home improvement,Limit raise,Application_1674281629,30000,Obtained,User_43,W_Complete application,Workflow,Workitem_709141986,start,17:19.2
1.67504E+11,"Other, see explanation",Limit raise,Application_842511489,15000,Created,User_16,O_Create Offer,Offer,Offer_1647711220,complete,17:58.7
1.67504E+11,"Other, see explanation",Limit raise,Application_842511489,15000,statechange,User_16,O_Created,Offer,OfferState_1017470938,complete,17:59.9
5.41166E+11,Home improvement,Limit raise,Application_1674281629,30000,statechange,User_43,A_Accepted,Application,ApplState_1051577491,complete,18:31.8
1.67504E+11,"Other, see explanation",Limit raise,Application_842511489,15000,statechange,User_16,O_Sent (mail and online),Offer,OfferState_347269019,complete,18:35.5
1.67504E+11,"Other, see explanation",Limit raise,Application_842511489,15000,Deleted,User_16,W_Complete application,Workflow,Workitem_994338676,ate_abort,18:35.6
1.67504E+11,"Other, see explanation",Limit raise,Application_842511489,15000,Created,User_16,W_Call after offers,Workflow,Workitem_1345969574,schedule,18:35.6
1.67504E+11,"Other, see explanation",Limit raise,Application_842511489,15000,Obtained,User_16,W_Call after offers,Workflow,Workitem_2142051208,start,18:35.6
1.67504E+11,"Other, see explanation",Limit raise,Application_842511489,15000,statechange,User_16,A_Complete,Application,ApplState_1519137770,complete,18:35.6
1.58914E+11,Car,New credit,Application_1699757505,6000,Obtained,User_89,W_Complete application,Workflow,Workitem_2061928460,resume,18:54.0
1.88979E+11,Home improvement,Limit raise,Application_2035768049,15000,Obtained,User_28,W_Complete application,Workflow,Workitem_1464269177,resume,19:12.1
1.67504E+11,"Other, see explanation",Limit raise,Application_842511489,15000,Released,User_16,W_Call after offers,Workflow,Workitem_1953042229,suspend,19:28.5
1.97568E+11,Car,Limit raise,Application_821425679,15000,Obtained,User_16,W_Complete application,Workflow,Workitem_2127028986,resume,19:38.7
5.36871E+11,"Other, see explanation",Limit raise,Application_484278024,7000,Released,User_47,W_Complete application,Workflow,Workitem_1642513637,suspend,19:42.6
1.97568E+11,Car,Limit raise,Application_821425679,15000,Released,User_16,W_Complete application,Workflow,Workitem_1305057374,suspend,20:43.0
2.06158E+11,Home improvement,New credit,Application_470922426,40000,Obtained,User_16,W_Complete application,Workflow,Workitem_1595299660,resume,20:52.3
5.41166E+11,Home improvement,Limit raise,Application_1674281629,30000,Released,User_43,W_Complete application,Workflow,Workitem_305890365,suspend,21:03.4
5.32576E+11,Unknown,New credit,Application_927205634,0,statechange,User_75,A_Accepted,Application,ApplState_537711483,complete,22:40.9
2.06158E+11,Home improvement,New credit,Application_470922426,40000,Released,User_16,W_Complete application,Workflow,Workitem_946468745,suspend,23:31.0
1.84684E+11,Home improvement,Limit raise,Application_980495316,42000,Obtained,User_7,W_Complete application,Workflow,Workitem_1270834550,resume,23:31.3
5.45461E+11,Car,Limit raise,Application_299986859,30000,Created,User_43,A_Create Application,Application,Application_299986859,complete,23:38.5
5.45461E+11,Car,Limit raise,Application_299986859,30000,statechange,User_43,A_Concept,Application,ApplState_1169427952,complete,23:38.5
5.45461E+11,Car,Limit raise,Application_299986859,30000,Created,User_43,W_Complete application,Workflow,Workitem_752891468,schedule,23:38.5
5.45461E+11,Car,Limit raise,Application_299986859,30000,Obtained,User_43,W_Complete application,Workflow,Workitem_2021050786,start,23:38.5
5.49756E+11,Remaining debt home,Limit raise,Application_1374020543,30000,Created,User_14,A_Create Application,Application,Application_1374020543,complete,24:01.7
5.49756E+11,Remaining debt home,Limit raise,Application_1374020543,30000,statechange,User_14,A_Concept,Application,ApplState_1224556169,complete,24:01.7
5.49756E+11,Remaining debt home,Limit raise,Application_1374020543,30000,Created,User_14,W_Complete application,Workflow,Workitem_1941259447,schedule,24:01.8
5.49756E+11,Remaining debt home,Limit raise,Application_1374020543,30000,Obtained,User_14,W_Complete application,Workflow,Workitem_1591413953,start,24:01.8
5.32576E+11,Unknown,New credit,Application_927205634,0,Created,User_75,O_Create Offer,Offer,Offer_1264698473,complete,24:12.1
5.32576E+11,Unknown,New credit,Application_927205634,0,statechange,User_75,O_Created,Offer,OfferState_1497859663,complete,24:13.4
1.84684E+11,Home improvement,Limit raise,Application_980495316,42000,Released,User_7,W_Complete application,Workflow,Workitem_1629046565,suspend,24:29.2
1.76094E+11,Home improvement,Limit raise,Application_1397856354,0,statechange,User_15,A_Accepted,Application,ApplState_593406757,complete,24:30.0
1.88979E+11,Home improvement,Limit raise,Application_2035768049,15000,statechange,User_28,A_Accepted,Application,ApplState_1541229681,complete,24:30.1
1.93274E+11,"Other, see explanation",Limit raise,Application_1307111345,20000,Obtained,User_38,W_Complete application,Workflow,Workitem_2021250018,resume,24:34.0
5.32576E+11,Unknown,New credit,Application_927205634,0,statechange,User_75,O_Sent (mail and online),Offer,OfferState_61176651,complete,24:41.4
5.32576E+11,Unknown,New credit,Application_927205634,0,Deleted,User_75,W_Complete application,Workflow,Workitem_1957215595,complete,24:41.4
5.32576E+11,Unknown,New credit,Application_927205634,0,Created,User_75,W_Call after offers,Workflow,Workitem_224437077,schedule,24:41.4
5.32576E+11,Unknown,New credit,Application_927205634,0,Obtained,User_75,W_Call after offers,Workflow,Workitem_133728436,start,24:41.4
5.32576E+11,Unknown,New credit,Application_927205634,0,statechange,User_75,A_Complete,Application,ApplState_1258884508,complete,24:41.4
5.45461E+11,Car,Limit raise,Application_299986859,30000,statechange,User_43,A_Accepted,Application,ApplState_1819101508,complete,25:07.0
5.32576E+11,Unknown,New credit,Application_927205634,0,Deleted,User_75,W_Call after offers,Workflow,Workitem_949845763,complete,25:07.6
5.32576E+11,Unknown,New credit,Application_927205634,0,Created,User_75,W_Validate application,Workflow,Workitem_726479854,schedule,25:07.6
5.32576E+11,Unknown,New credit,Application_927205634,0,Obtained,User_75,W_Validate application,Workflow,Workitem_507639313,start,25:07.6
5.32576E+11,Unknown,New credit,Application_927205634,0,statechange,User_75,A_Validating,Application,ApplState_1890824121,complete,25:08.5
5.32576E+11,Unknown,New credit,Application_927205634,0,statechange,User_75,O_Returned,Offer,OfferState_1135384965,complete,25:14.9
1.58914E+11,Car,New credit,Application_1699757505,6000,statechange,User_89,A_Accepted,Application,ApplState_1536658148,complete,25:39.1
1.88979E+11,Home improvement,Limit raise,Application_2035768049,15000,Created,User_28,O_Create Offer,Offer,Offer_1525129982,complete,25:40.5
1.88979E+11,Home improvement,Limit raise,Application_2035768049,15000,statechange,User_28,O_Created,Offer,OfferState_1316373996,complete,25:41.8
1.88979E+11,Home improvement,Limit raise,Application_2035768049,15000,statechange,User_28,O_Sent (mail and online),Offer,OfferState_739217640,complete,25:52.8
1.88979E+11,Home improvement,Limit raise,Application_2035768049,15000,Deleted,User_28,W_Complete application,Workflow,Workitem_732992793,complete,25:52.9
1.88979E+11,Home improvement,Limit raise,Application_2035768049,15000,Created,User_28,W_Call after offers,Workflow,Workitem_1729355630,schedule,25:52.9
1.88979E+11,Home improvement,Limit raise,Application_2035768049,15000,Obtained,User_28,W_Call after offers,Workflow,Workitem_838567005,start,25:52.9
1.88979E+11,Home improvement,Limit raise,Application_2035768049,15000,statechange,User_28,A_Complete,Application,ApplState_1959256327,complete,25:53.0
2.31928E+11,Existing loan takeover,New credit,Application_1118236712,15000,Obtained,User_16,W_Complete application,Workflow,Workitem_1949147739,start,25:59.3
5.45461E+11,Car,Limit raise,Application_299986859,30000,Created,User_43,O_Create Offer,Offer,Offer_1747811596,complete,26:32.9
5.45461E+11,Car,Limit raise,Application_299986859,30000,statechange,User_43,O_Created,Offer,OfferState_813438923,complete,26:34.3
1.88979E+11,Home improvement,Limit raise,Application_2035768049,15000,Released,User_28,W_Call after offers,Workflow,Workitem_948215322,suspend,26:59.1
1.76094E+11,Home improvement,Limit raise,Application_1397856354,0,Created,User_15,O_Create Offer,Offer,Offer_1078348600,complete,27:15.8
1.76094E+11,Home improvement,Limit raise,Application_1397856354,0,statechange,User_15,O_Created,Offer,OfferState_376582090,complete,27:17.0
1.93274E+11,"Other, see explanation",Limit raise,Application_1307111345,20000,Released,User_38,W_Complete application,Workflow,Workitem_1307275827,suspend,27:19.2
1.58914E+11,Car,New credit,Application_1699757505,6000,Created,User_89,O_Create Offer,Offer,Offer_1301660092,complete,27:32.6
1.58914E+11,Car,New credit,Application_1699757505,6000,statechange,User_89,O_Created,Offer,OfferState_422986209,complete,27:34.0
1.84684E+11,Home improvement,Limit raise,Application_980495316,42000,Obtained,User_38,W_Complete application,Workflow,Workitem_123417453,resume,27:34.4
1.76094E+11,Home improvement,Limit raise,Application_1397856354,0,statechange,User_15,O_Sent (mail and online),Offer,OfferState_2131272718,complete,27:38.4
1.76094E+11,Home improvement,Limit raise,Application_1397856354,0,Deleted,User_15,W_Complete application,Workflow,Workitem_1271920727,complete,27:38.4
1.76094E+11,Home improvement,Limit raise,Application_1397856354,0,Created,User_15,W_Call after offers,Workflow,Workitem_500335903,schedule,27:38.4
1.76094E+11,Home improvement,Limit raise,Application_1397856354,0,Obtained,User_15,W_Call after offers,Workflow,Workitem_184347365,start,27:38.4
1.76094E+11,Home improvement,Limit raise,Application_1397856354,0,statechange,User_15,A_Complete,Application,ApplState_622040028,complete,27:38.4
2.31928E+11,Existing loan takeover,New credit,Application_1118236712,15000,Released,User_16,W_Complete application,Workflow,Workitem_729684040,suspend,27:54.7
1.58914E+11,Car,New credit,Application_1699757505,6000,statechange,User_89,O_Sent (online only),Offer,OfferState_1773249096,complete,27:56.2
1.58914E+11,Car,New credit,Application_1699757505,6000,Deleted,User_89,W_Complete application,Workflow,Workitem_1374307779,complete,27:56.2
1.58914E+11,Car,New credit,Application_1699757505,6000,Created,User_89,W_Call after offers,Workflow,Workitem_2135525778,schedule,27:56.2
1.58914E+11,Car,New credit,Application_1699757505,6000,Obtained,User_89,W_Call after offers,Workflow,Workitem_1802686162,start,27:56.2
1.58914E+11,Car,New credit,Application_1699757505,6000,statechange,User_89,A_Complete,Application,ApplState_1704525764,complete,27:56.2
5.32576E+11,Unknown,New credit,Application_927205634,0,Deleted,User_75,W_Validate application,Workflow,Workitem_1911294198,complete,28:01.4
5.32576E+11,Unknown,New credit,Application_927205634,0,Created,User_75,W_Call incomplete files,Workflow,Workitem_2134701403,schedule,28:01.4
5.32576E+11,Unknown,New credit,Application_927205634,0,Obtained,User_75,W_Call incomplete files,Workflow,Workitem_1954024261,start,28:01.5
5.32576E+11,Unknown,New credit,Application_927205634,0,statechange,User_75,A_Incomplete,Application,ApplState_1642516846,complete,28:01.5
2.10453E+11,Car,New credit,Application_1461440233,11000,Obtained,User_16,W_Complete application,Workflow,Workitem_1471509718,start,28:03.9
2.10453E+11,Car,New credit,Application_1461440233,11000,Released,User_16,W_Complete application,Workflow,Workitem_771946241,suspend,28:40.1
1.84684E+11,Home improvement,Limit raise,Application_980495316,42000,Released,User_38,W_Complete application,Workflow,Workitem_235692432,suspend,29:13.6
5.32576E+11,Unknown,New credit,Application_927205634,0,Released,User_75,W_Call incomplete files,Workflow,Workitem_496397718,suspend,29:50.4
5.45461E+11,Car,Limit raise,Application_299986859,30000,statechange,User_43,O_Sent (mail and online),Offer,OfferState_631424337,complete,30:25.7
5.45461E+11,Car,Limit raise,Application_299986859,30000,Deleted,User_43,W_Complete application,Workflow,Workitem_907491954,complete,30:25.7
5.45461E+11,Car,Limit raise,Application_299986859,30000,Created,User_43,W_Call after offers,Workflow,Workitem_1265475665,schedule,30:25.7
5.45461E+11,Car,Limit raise,Application_299986859,30000,Obtained,User_43,W_Call after offers,Workflow,Workitem_494209100,start,30:25.7
5.45461E+11,Car,Limit raise,Application_299986859,30000,statechange,User_43,A_Complete,Application,ApplState_2019912368,complete,30:25.7
2.40518E+11,Car,New credit,Application_1898882436,5000,Obtained,User_28,W_Complete application,Workflow,Workitem_327202126,start,30:40.7
5.49756E+11,Remaining debt home,Limit raise,Application_1374020543,30000,statechange,User_14,A_Accepted,Application,ApplState_1057628997,complete,30:48.1
2.10453E+11,Car,New credit,Application_1461440233,11000,Obtained,User_16,W_Complete application,Workflow,Workitem_1084752620,resume,31:03.0
1.76094E+11,Home improvement,Limit raise,Application_1397856354,0,Released,User_15,W_Call after offers,Workflow,Workitem_1096537580,suspend,31:35.2
5.45461E+11,Car,Limit raise,Application_299986859,30000,Released,User_43,W_Call after offers,Workflow,Workitem_1845194787,suspend,31:42.4
2.40518E+11,Car,New credit,Application_1898882436,5000,Released,User_28,W_Complete application,Workflow,Workitem_1196907699,suspend,32:23.4
1.58914E+11,Car,New credit,Application_1699757505,6000,Created,User_89,O_Create Offer,Offer,Offer_818647679,complete,33:40.9
1.58914E+11,Car,New credit,Application_1699757505,6000,statechange,User_89,O_Created,Offer,OfferState_332284806,complete,33:43.4
1.58914E+11,Car,New credit,Application_1699757505,6000,statechange,User_89,O_Sent (mail and online),Offer,OfferState_379829557,complete,33:59.4
5.49756E+11,Remaining debt home,Limit raise,Application_1374020543,30000,Created,User_14,O_Create Offer,Offer,Offer_30985588,complete,34:57.3
5.49756E+11,Remaining debt home,Limit raise,Application_1374020543,30000,statechange,User_14,O_Created,Offer,OfferState_21779298,complete,34:59.0
5.49756E+11,Remaining debt home,Limit raise,Application_1374020543,30000,statechange,User_14,O_Sent (mail and online),Offer,OfferState_1389779802,complete,35:12.0
5.49756E+11,Remaining debt home,Limit raise,Application_1374020543,30000,Deleted,User_14,W_Complete application,Workflow,Workitem_1728135903,complete,35:12.0
5.49756E+11,Remaining debt home,Limit raise,Application_1374020543,30000,Created,User_14,W_Call after offers,Workflow,Workitem_1660548373,schedule,35:12.0
5.49756E+11,Remaining debt home,Limit raise,Application_1374020543,30000,Obtained,User_14,W_Call after offers,Workflow,Workitem_1850731311,start,35:12.1
5.49756E+11,Remaining debt home,Limit raise,Application_1374020543,30000,statechange,User_14,A_Complete,Application,ApplState_586433314,complete,35:12.1
1.97568E+11,Car,Limit raise,Application_821425679,15000,statechange,User_19,A_Accepted,Application,ApplState_494963243,complete,35:27.2
2.10453E+11,Car,New credit,Application_1461440233,11000,statechange,User_16,A_Accepted,Application,ApplState_272992548,complete,36:34.0
2.44813E+11,Home improvement,New credit,Application_2113276114,7500,Obtained,User_13,W_Complete application,Workflow,Workitem_151050370,start,37:08.9
1.97568E+11,Car,Limit raise,Application_821425679,15000,Created,User_19,O_Create Offer,Offer,Offer_102669259,complete,37:24.6
1.97568E+11,Car,Limit raise,Application_821425679,15000,statechange,User_19,O_Created,Offer,OfferState_737913013,complete,37:26.2
5.54051E+11,Existing loan takeover,New credit,Application_1252717204,20600,Created,User_3,A_Create Application,Application,Application_1252717204,complete,38:02.3
5.54051E+11,Existing loan takeover,New credit,Application_1252717204,20600,Created,User_3,W_Complete application,Workflow,Workitem_1881019841,schedule,38:02.4
5.54051E+11,Existing loan takeover,New credit,Application_1252717204,20600,Obtained,User_3,W_Complete application,Workflow,Workitem_2106505500,start,38:02.4
5.54051E+11,Existing loan takeover,New credit,Application_1252717204,20600,statechange,User_3,A_Concept,Application,ApplState_1157580018,complete,38:02.4
1.58914E+11,Car,New credit,Application_1699757505,6000,Created,User_89,O_Create Offer,Offer,Offer_684486794,complete,38:03.5
1.58914E+11,Car,New credit,Application_1699757505,6000,statechange,User_89,O_Created,Offer,OfferState_2019481931,complete,38:05.3
1.58914E+11,Car,New credit,Application_1699757505,6000,statechange,User_89,O_Sent (mail and online),Offer,OfferState_1456168238,complete,38:24.0
5.49756E+11,Remaining debt home,Limit raise,Application_1374020543,30000,Released,User_14,W_Call after offers,Workflow,Workitem_806327792,suspend,38:24.9
1.97568E+11,Car,Limit raise,Application_821425679,15000,statechange,User_19,O_Sent (mail and online),Offer,OfferState_1256997763,complete,38:26.3
1.97568E+11,Car,Limit raise,Application_821425679,15000,Deleted,User_19,W_Complete application,Workflow,Workitem_1818496050,ate_abort,38:26.4
1.97568E+11,Car,Limit raise,Application_821425679,15000,Created,User_19,W_Call after offers,Workflow,Workitem_1907344209,schedule,38:26.4
1.97568E+11,Car,Limit raise,Application_821425679,15000,Obtained,User_19,W_Call after offers,Workflow,Workitem_2030056037,start,38:26.4
1.97568E+11,Car,Limit raise,Application_821425679,15000,statechange,User_19,A_Complete,Application,ApplState_441017326,complete,38:26.4
