eventID ,case concept:name,case REG_DATE,case AMOUNT_REQ,event concept:name,event lifecycle:transition,event time:timestamp
2.58E+11,173868,2011-10-02T12:24:18.960+02:00,5000,W_Completeren aanvraag,START,17:46.9
2.58E+11,173868,2011-10-02T12:24:18.960+02:00,5000,A_ACCEPTED,COMPLETE,18:03.8
2.28E+11,173847,2011-10-02T11:26:19.625+02:00,5000,A_ACCEPTED,COMPLETE,19:34.2
2.58E+11,173868,2011-10-02T12:24:18.960+02:00,5000,O_SELECTED,COMPLETE,21:41.6
2.58E+11,173868,2011-10-02T12:24:18.960+02:00,5000,A_FINALIZED,COMPLETE,21:41.6
2.58E+11,173868,2011-10-02T12:24:18.960+02:00,5000,O_CREATED,COMPLETE,21:42.8
2.58E+11,173868,2011-10-02T12:24:18.960+02:00,5000,O_SENT,COMPLETE,21:42.8
2.58E+11,173868,2011-10-02T12:24:18.960+02:00,5000,W_Nabellen offertes,SCHEDULE,21:43.0
2.58E+11,173868,2011-10-02T12:24:18.960+02:00,5000,W_Completeren aanvraag,COMPLETE,21:44.0
2.28E+11,173847,2011-10-02T11:26:19.625+02:00,5000,O_SELECTED,COMPLETE,22:05.1
2.28E+11,173847,2011-10-02T11:26:19.625+02:00,5000,A_FINALIZED,COMPLETE,22:05.1
2.28E+11,173847,2011-10-02T11:26:19.625+02:00,5000,O_CREATED,COMPLETE,22:06.7
2.28E+11,173847,2011-10-02T11:26:19.625+02:00,5000,O_SENT,COMPLETE,22:06.7
2.28E+11,173847,2011-10-02T11:26:19.625+02:00,5000,W_Nabellen offertes,SCHEDULE,22:06.9
2.28E+11,173847,2011-10-02T11:26:19.625+02:00,5000,W_Completeren aanvraag,COMPLETE,22:08.2
2.10E+11,173835,2011-10-02T10:20:29.934+02:00,10000,W_Completeren aanvraag,START,22:16.6
2.19E+11,173841,2011-10-02T10:57:22.697+02:00,10000,W_Completeren aanvraag,COMPLETE,25:27.9
2.62E+11,173871,2011-10-02T13:05:34.993+02:00,15500,W_Completeren aanvraag,START,25:41.3
3.22E+11,173913,2011-10-02T17:18:05.023+02:00,5500,W_Completeren aanvraag,START,27:15.6
2.62E+11,173871,2011-10-02T13:05:34.993+02:00,15500,W_Completeren aanvraag,COMPLETE,28:37.5
3.44E+11,173928,2011-10-02T18:30:01.576+02:00,33000,W_Completeren aanvraag,START,28:45.7
2.10E+11,173835,2011-10-02T10:20:29.934+02:00,10000,A_ACCEPTED,COMPLETE,29:10.1
3.44E+11,173928,2011-10-02T18:30:01.576+02:00,33000,W_Completeren aanvraag,COMPLETE,29:11.6
3.56E+11,173937,2011-10-02T21:07:34.738+02:00,6000,W_Completeren aanvraag,START,29:23.4
3.56E+11,173937,2011-10-02T21:07:34.738+02:00,6000,W_Completeren aanvraag,COMPLETE,32:58.6
3.22E+11,173913,2011-10-02T17:18:05.023+02:00,5500,A_ACCEPTED,COMPLETE,33:01.9
3.61E+11,173940,2011-10-02T21:08:02.233+02:00,7000,W_Completeren aanvraag,START,33:02.4
4.12E+11,173988,2011-10-03T09:52:42.796+02:00,10000,W_Completeren aanvraag,START,33:07.6
4.12E+11,173988,2011-10-03T09:52:42.796+02:00,10000,A_ACCEPTED,COMPLETE,33:40.5
4.21E+11,173994,2011-10-03T10:33:48.188+02:00,2000,A_SUBMITTED,COMPLETE,33:48.2
1.25E+11,173775,2011-10-01T16:59:00.006+02:00,10000,W_Completeren aanvraag,START,33:48.3
4.21E+11,173994,2011-10-03T10:33:48.188+02:00,2000,A_PARTLYSUBMITTED,COMPLETE,33:49.1
4.12E+11,173988,2011-10-03T09:52:42.796+02:00,10000,O_SELECTED,COMPLETE,33:55.6
4.12E+11,173988,2011-10-03T09:52:42.796+02:00,10000,A_FINALIZED,COMPLETE,33:55.6
4.12E+11,173988,2011-10-03T09:52:42.796+02:00,10000,O_CREATED,COMPLETE,33:57.7
4.12E+11,173988,2011-10-03T09:52:42.796+02:00,10000,O_SENT,COMPLETE,33:57.7
4.12E+11,173988,2011-10-03T09:52:42.796+02:00,10000,W_Nabellen offertes,SCHEDULE,33:57.9
4.12E+11,173988,2011-10-03T09:52:42.796+02:00,10000,W_Completeren aanvraag,COMPLETE,33:59.1
4.21E+11,173994,2011-10-03T10:33:48.188+02:00,2000,A_DECLINED,COMPLETE,34:40.4
2.10E+11,173835,2011-10-02T10:20:29.934+02:00,10000,A_FINALIZED,COMPLETE,35:59.3
2.10E+11,173835,2011-10-02T10:20:29.934+02:00,10000,O_SELECTED,COMPLETE,35:59.3
2.10E+11,173835,2011-10-02T10:20:29.934+02:00,10000,O_CREATED,COMPLETE,36:00.3
2.10E+11,173835,2011-10-02T10:20:29.934+02:00,10000,O_SENT,COMPLETE,36:00.4
2.10E+11,173835,2011-10-02T10:20:29.934+02:00,10000,W_Nabellen offertes,SCHEDULE,36:00.5
2.10E+11,173835,2011-10-02T10:20:29.934+02:00,10000,W_Completeren aanvraag,COMPLETE,36:01.8
2.10E+11,173835,2011-10-02T10:20:29.934+02:00,10000,W_Nabellen offertes,START,36:48.0
2.10E+11,173835,2011-10-02T10:20:29.934+02:00,10000,W_Nabellen offertes,COMPLETE,37:01.6
3.69E+11,173946,2011-10-02T22:51:17.311+02:00,8000,W_Completeren aanvraag,START,37:42.2
1.25E+11,173775,2011-10-01T16:59:00.006+02:00,10000,A_DECLINED,COMPLETE,38:00.9
1.25E+11,173775,2011-10-01T16:59:00.006+02:00,10000,W_Completeren aanvraag,COMPLETE,38:04.4
4.25E+11,173997,2011-10-03T10:38:11.406+02:00,50000,A_SUBMITTED,COMPLETE,38:11.4
4.25E+11,173997,2011-10-03T10:38:11.406+02:00,50000,A_PARTLYSUBMITTED,COMPLETE,38:11.8
4.25E+11,173997,2011-10-03T10:38:11.406+02:00,50000,A_PREACCEPTED,COMPLETE,38:55.4
4.25E+11,173997,2011-10-03T10:38:11.406+02:00,50000,W_Completeren aanvraag,SCHEDULE,38:55.9
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,A_SUBMITTED,COMPLETE,39:02.4
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,A_PARTLYSUBMITTED,COMPLETE,39:02.7
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,W_Afhandelen leads,SCHEDULE,39:38.6
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,W_Afhandelen leads,START,39:56.0
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,A_PREACCEPTED,COMPLETE,42:58.5
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,W_Completeren aanvraag,SCHEDULE,42:58.8
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,W_Afhandelen leads,COMPLETE,43:00.4
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,W_Completeren aanvraag,START,43:09.1
3.22E+11,173913,2011-10-02T17:18:05.023+02:00,5500,O_SELECTED,COMPLETE,43:48.0
3.22E+11,173913,2011-10-02T17:18:05.023+02:00,5500,A_FINALIZED,COMPLETE,43:48.0
3.22E+11,173913,2011-10-02T17:18:05.023+02:00,5500,O_CREATED,COMPLETE,43:51.1
3.22E+11,173913,2011-10-02T17:18:05.023+02:00,5500,O_SENT,COMPLETE,43:51.1
3.22E+11,173913,2011-10-02T17:18:05.023+02:00,5500,W_Nabellen offertes,SCHEDULE,43:51.3
3.22E+11,173913,2011-10-02T17:18:05.023+02:00,5500,W_Completeren aanvraag,COMPLETE,43:52.4
3.22E+11,173913,2011-10-02T17:18:05.023+02:00,5500,W_Nabellen offertes,START,44:12.2
3.61E+11,173940,2011-10-02T21:08:02.233+02:00,7000,W_Completeren aanvraag,COMPLETE,44:53.9
3.87E+11,173958,2011-10-02T23:18:42.230+02:00,12500,W_Completeren aanvraag,START,45:51.8
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,A_ACCEPTED,COMPLETE,46:13.7
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,O_SELECTED,COMPLETE,47:16.2
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,A_FINALIZED,COMPLETE,47:16.2
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,O_CREATED,COMPLETE,47:17.7
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,O_SENT,COMPLETE,47:17.8
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,W_Nabellen offertes,SCHEDULE,47:18.0
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,W_Completeren aanvraag,COMPLETE,47:20.2
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,W_Nabellen offertes,START,47:41.5
3.69E+11,173946,2011-10-02T22:51:17.311+02:00,8000,A_ACCEPTED,COMPLETE,47:41.7
4.29E+11,174000,2011-10-03T10:39:02.381+02:00,20000,W_Nabellen offertes,COMPLETE,49:04.1
3.87E+11,173958,2011-10-02T23:18:42.230+02:00,12500,W_Completeren aanvraag,COMPLETE,49:53.1
3.82E+11,173955,2011-10-02T23:15:19.164+02:00,10000,W_Completeren aanvraag,START,50:14.2
3.22E+11,173913,2011-10-02T17:18:05.023+02:00,5500,W_Nabellen offertes,COMPLETE,52:29.0
3.69E+11,173946,2011-10-02T22:51:17.311+02:00,8000,A_FINALIZED,COMPLETE,53:05.1
3.69E+11,173946,2011-10-02T22:51:17.311+02:00,8000,O_SELECTED,COMPLETE,53:05.1
3.69E+11,173946,2011-10-02T22:51:17.311+02:00,8000,O_CREATED,COMPLETE,53:06.7
3.69E+11,173946,2011-10-02T22:51:17.311+02:00,8000,O_SENT,COMPLETE,53:06.7
3.69E+11,173946,2011-10-02T22:51:17.311+02:00,8000,W_Nabellen offertes,SCHEDULE,53:06.9
3.69E+11,173946,2011-10-02T22:51:17.311+02:00,8000,W_Completeren aanvraag,COMPLETE,53:08.0
3.69E+11,173946,2011-10-02T22:51:17.311+02:00,8000,W_Nabellen offertes,START,53:37.0
3.69E+11,173946,2011-10-02T22:51:17.311+02:00,8000,W_Nabellen offertes,COMPLETE,54:08.5
3.82E+11,173955,2011-10-02T23:15:19.164+02:00,10000,W_Completeren aanvraag,COMPLETE,54:11.0
2.10E+11,173835,2011-10-02T10:20:29.934+02:00,10000,W_Nabellen offertes,START,54:49.6
3.99E+11,173979,2011-10-03T08:09:57.957+02:00,30000,W_Completeren aanvraag,START,55:27.7
2.10E+11,173835,2011-10-02T10:20:29.934+02:00,10000,W_Nabellen offertes,COMPLETE,55:32.9
3.44E+11,173928,2011-10-02T18:30:01.576+02:00,33000,W_Completeren aanvraag,START,56:03.1
3.44E+11,173928,2011-10-02T18:30:01.576+02:00,33000,W_Completeren aanvraag,COMPLETE,58:03.6
4.34E+11,174003,2011-10-03T10:58:38.241+02:00,45265,A_SUBMITTED,COMPLETE,58:38.2
4.34E+11,174003,2011-10-03T10:58:38.241+02:00,45265,A_PARTLYSUBMITTED,COMPLETE,58:38.5
4.34E+11,174003,2011-10-03T10:58:38.241+02:00,45265,A_DECLINED,COMPLETE,59:21.5
4.38E+11,174006,2011-10-03T10:59:25.078+02:00,7500,A_SUBMITTED,COMPLETE,59:25.1
4.38E+11,174006,2011-10-03T10:59:25.078+02:00,7500,A_PARTLYSUBMITTED,COMPLETE,59:25.3
4.38E+11,174006,2011-10-03T10:59:25.078+02:00,7500,W_Afhandelen leads,SCHEDULE,59:41.9
4.42E+11,174009,2011-10-03T11:00:00.545+02:00,7000,A_SUBMITTED,COMPLETE,00:00.5
4.42E+11,174009,2011-10-03T11:00:00.545+02:00,7000,A_PARTLYSUBMITTED,COMPLETE,00:01.0
3.26E+11,173916,2011-10-02T17:45:59.197+02:00,2500,W_Beoordelen fraude,START,00:19.3
3.99E+11,173979,2011-10-03T08:09:57.957+02:00,30000,W_Completeren aanvraag,COMPLETE,00:25.8
3.26E+11,173916,2011-10-02T17:45:59.197+02:00,2500,W_Beoordelen fraude,COMPLETE,00:30.0
4.42E+11,174009,2011-10-03T11:00:00.545+02:00,7000,A_PREACCEPTED,COMPLETE,00:44.9
4.42E+11,174009,2011-10-03T11:00:00.545+02:00,7000,W_Completeren aanvraag,SCHEDULE,00:45.4
3.26E+11,173916,2011-10-02T17:45:59.197+02:00,2500,W_Beoordelen fraude,START,01:06.9
3.26E+11,173916,2011-10-02T17:45:59.197+02:00,2500,W_Beoordelen fraude,COMPLETE,01:13.9
1.55E+11,173796,2011-10-01T20:19:11.828+02:00,15000,W_Completeren aanvraag,START,01:14.7
4.42E+11,174009,2011-10-03T11:00:00.545+02:00,7000,W_Completeren aanvraag,START,01:41.8
4.42E+11,174009,2011-10-03T11:00:00.545+02:00,7000,W_Completeren aanvraag,COMPLETE,02:32.0
1.76E+11,173811,2011-10-01T22:59:29.233+02:00,50000,W_Completeren aanvraag,START,04:39.5
1.76E+11,173811,2011-10-01T22:59:29.233+02:00,50000,W_Completeren aanvraag,COMPLETE,04:49.7
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,A_SUBMITTED,COMPLETE,06:41.6
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,A_PARTLYSUBMITTED,COMPLETE,06:41.9
1.80E+11,173814,2011-10-01T23:01:43.529+02:00,14542,W_Completeren aanvraag,START,07:13.5
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,A_PREACCEPTED,COMPLETE,07:29.7
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,W_Completeren aanvraag,SCHEDULE,07:30.2
1.55E+11,173796,2011-10-01T20:19:11.828+02:00,15000,A_ACCEPTED,COMPLETE,07:36.4
4.42E+11,174009,2011-10-03T11:00:00.545+02:00,7000,W_Completeren aanvraag,START,08:07.1
4.42E+11,174009,2011-10-03T11:00:00.545+02:00,7000,W_Completeren aanvraag,COMPLETE,11:10.3
8589934598,173694,2011-10-01T08:10:30.287+02:00,7000,W_Completeren aanvraag,START,12:02.4
1.80E+11,173814,2011-10-01T23:01:43.529+02:00,14542,A_DECLINED,COMPLETE,15:44.3
1.80E+11,173814,2011-10-01T23:01:43.529+02:00,14542,W_Completeren aanvraag,COMPLETE,15:49.7
1.55E+11,173796,2011-10-01T20:19:11.828+02:00,15000,O_SELECTED,COMPLETE,15:53.5
1.55E+11,173796,2011-10-01T20:19:11.828+02:00,15000,A_FINALIZED,COMPLETE,15:53.5
34359738377,173712,2011-10-01T09:58:30.533+02:00,30000,W_Completeren aanvraag,START,16:05.0
1.55E+11,173796,2011-10-01T20:19:11.828+02:00,15000,O_CREATED,COMPLETE,16:42.0
1.55E+11,173796,2011-10-01T20:19:11.828+02:00,15000,O_SENT,COMPLETE,16:42.0
1.55E+11,173796,2011-10-01T20:19:11.828+02:00,15000,W_Nabellen offertes,SCHEDULE,16:42.2
1.55E+11,173796,2011-10-01T20:19:11.828+02:00,15000,W_Completeren aanvraag,COMPLETE,16:43.5
34359738378,173712,2011-10-01T09:58:30.533+02:00,30000,W_Completeren aanvraag,COMPLETE,17:29.1
3.26E+11,173916,2011-10-02T17:45:59.197+02:00,2500,W_Beoordelen fraude,START,19:01.1
3.26E+11,173916,2011-10-02T17:45:59.197+02:00,2500,A_DECLINED,COMPLETE,19:27.1
3.26E+11,173916,2011-10-02T17:45:59.197+02:00,2500,W_Beoordelen fraude,COMPLETE,19:30.7
4.51E+11,174015,2011-10-03T11:19:52.727+02:00,7500,A_SUBMITTED,COMPLETE,19:52.7
4.51E+11,174015,2011-10-03T11:19:52.727+02:00,7500,A_PARTLYSUBMITTED,COMPLETE,19:53.0
4.51E+11,174015,2011-10-03T11:19:52.727+02:00,7500,W_Afhandelen leads,SCHEDULE,20:03.3
4.55E+11,174018,2011-10-03T11:21:10.598+02:00,25000,A_SUBMITTED,COMPLETE,21:10.6
4.55E+11,174018,2011-10-03T11:21:10.598+02:00,25000,A_PARTLYSUBMITTED,COMPLETE,21:11.1
8589934599,173694,2011-10-01T08:10:30.287+02:00,7000,W_Completeren aanvraag,COMPLETE,21:22.4
3.95E+11,173964,2011-10-02T23:43:30.528+02:00,60000,W_Completeren aanvraag,START,21:33.4
4.55E+11,174018,2011-10-03T11:21:10.598+02:00,25000,A_PREACCEPTED,COMPLETE,21:49.6
4.55E+11,174018,2011-10-03T11:21:10.598+02:00,25000,W_Completeren aanvraag,SCHEDULE,21:50.1
3.99E+11,173979,2011-10-03T08:09:57.957+02:00,30000,W_Completeren aanvraag,START,26:53.4
51539607567,173724,2011-10-01T11:52:14.305+02:00,15000,W_Completeren aanvraag,START,31:38.8
3.99E+11,173979,2011-10-03T08:09:57.957+02:00,30000,A_ACCEPTED,COMPLETE,31:50.7
1.76E+11,173811,2011-10-01T22:59:29.233+02:00,50000,W_Completeren aanvraag,START,31:56.1
3.95E+11,173964,2011-10-02T23:43:30.528+02:00,60000,A_CANCELLED,COMPLETE,33:33.2
3.95E+11,173964,2011-10-02T23:43:30.528+02:00,60000,W_Completeren aanvraag,COMPLETE,33:34.7
51539607568,173724,2011-10-01T11:52:14.305+02:00,15000,W_Completeren aanvraag,COMPLETE,33:42.1
4.60E+11,174021,2011-10-03T11:33:52.835+02:00,5000,A_SUBMITTED,COMPLETE,33:52.8
4.60E+11,174021,2011-10-03T11:33:52.835+02:00,5000,A_PARTLYSUBMITTED,COMPLETE,33:53.2
4.60E+11,174021,2011-10-03T11:33:52.835+02:00,5000,W_Afhandelen leads,SCHEDULE,34:03.2
3.99E+11,173979,2011-10-03T08:09:57.957+02:00,30000,A_FINALIZED,COMPLETE,35:26.2
3.99E+11,173979,2011-10-03T08:09:57.957+02:00,30000,O_SELECTED,COMPLETE,35:26.2
3.99E+11,173979,2011-10-03T08:09:57.957+02:00,30000,O_CREATED,COMPLETE,35:28.2
3.99E+11,173979,2011-10-03T08:09:57.957+02:00,30000,O_SENT,COMPLETE,35:28.2
3.99E+11,173979,2011-10-03T08:09:57.957+02:00,30000,W_Nabellen offertes,SCHEDULE,35:28.5
3.99E+11,173979,2011-10-03T08:09:57.957+02:00,30000,W_Completeren aanvraag,COMPLETE,35:29.6
3.65E+11,173943,2011-10-02T22:11:52.060+02:00,7493,W_Completeren aanvraag,START,35:51.3
3.65E+11,173943,2011-10-02T22:11:52.060+02:00,7493,W_Completeren aanvraag,COMPLETE,35:58.3
3.74E+11,173949,2011-10-02T23:12:15.824+02:00,50000,W_Completeren aanvraag,START,36:06.8
1.76E+11,173811,2011-10-01T22:59:29.233+02:00,50000,A_ACCEPTED,COMPLETE,45:30.6
1.76E+11,173811,2011-10-01T22:59:29.233+02:00,50000,O_SELECTED,COMPLETE,47:47.2
1.76E+11,173811,2011-10-01T22:59:29.233+02:00,50000,A_FINALIZED,COMPLETE,47:47.2
1.76E+11,173811,2011-10-01T22:59:29.233+02:00,50000,O_CREATED,COMPLETE,47:48.3
1.76E+11,173811,2011-10-01T22:59:29.233+02:00,50000,O_SENT,COMPLETE,47:48.3
1.76E+11,173811,2011-10-01T22:59:29.233+02:00,50000,W_Nabellen offertes,SCHEDULE,47:48.6
1.76E+11,173811,2011-10-01T22:59:29.233+02:00,50000,W_Completeren aanvraag,COMPLETE,47:49.7
1.76E+11,173811,2011-10-01T22:59:29.233+02:00,50000,W_Nabellen offertes,START,48:27.4
4.64E+11,174024,2011-10-03T11:48:34.346+02:00,5000,A_SUBMITTED,COMPLETE,48:34.3
4.64E+11,174024,2011-10-03T11:48:34.346+02:00,5000,A_PARTLYSUBMITTED,COMPLETE,48:34.7
4.64E+11,174024,2011-10-03T11:48:34.346+02:00,5000,W_Afhandelen leads,SCHEDULE,49:19.8
1.76E+11,173811,2011-10-01T22:59:29.233+02:00,50000,W_Nabellen offertes,COMPLETE,49:51.4
4.68E+11,174027,2011-10-03T11:52:28.134+02:00,10000,A_SUBMITTED,COMPLETE,52:28.1
4.68E+11,174027,2011-10-03T11:52:28.134+02:00,10000,A_PARTLYSUBMITTED,COMPLETE,52:28.5
4.68E+11,174027,2011-10-03T11:52:28.134+02:00,10000,W_Afhandelen leads,SCHEDULE,52:49.6
4.72E+11,174030,2011-10-03T11:55:53.417+02:00,25000,A_SUBMITTED,COMPLETE,55:53.4
4.72E+11,174030,2011-10-03T11:55:53.417+02:00,25000,A_PARTLYSUBMITTED,COMPLETE,55:53.8
4.72E+11,174030,2011-10-03T11:55:53.417+02:00,25000,A_PREACCEPTED,COMPLETE,56:38.0
4.72E+11,174030,2011-10-03T11:55:53.417+02:00,25000,W_Completeren aanvraag,SCHEDULE,56:38.7
4.77E+11,174033,2011-10-03T12:01:34.103+02:00,15000,A_SUBMITTED,COMPLETE,01:34.1
4.77E+11,174033,2011-10-03T12:01:34.103+02:00,15000,A_PARTLYSUBMITTED,COMPLETE,01:34.5
4.77E+11,174033,2011-10-03T12:01:34.103+02:00,15000,A_DECLINED,COMPLETE,02:19.0
4.81E+11,174036,2011-10-03T12:02:51.303+02:00,15000,A_SUBMITTED,COMPLETE,02:51.3
4.81E+11,174036,2011-10-03T12:02:51.303+02:00,15000,A_PARTLYSUBMITTED,COMPLETE,02:51.7
4.81E+11,174036,2011-10-03T12:02:51.303+02:00,15000,A_PREACCEPTED,COMPLETE,03:33.9
4.81E+11,174036,2011-10-03T12:02:51.303+02:00,15000,W_Completeren aanvraag,SCHEDULE,03:34.4
4.42E+11,174009,2011-10-03T11:00:00.545+02:00,7000,W_Completeren aanvraag,START,04:09.1
3.74E+11,173949,2011-10-02T23:12:15.824+02:00,50000,W_Completeren aanvraag,COMPLETE,06:55.6
4.42E+11,174009,2011-10-03T11:00:00.545+02:00,7000,W_Completeren aanvraag,COMPLETE,08:02.8
4.38E+11,174006,2011-10-03T10:59:25.078+02:00,7500,W_Afhandelen leads,START,08:08.2
4.85E+11,174039,2011-10-03T12:09:32.997+02:00,26000,A_SUBMITTED,COMPLETE,09:33.0
4.85E+11,174039,2011-10-03T12:09:32.997+02:00,26000,A_PARTLYSUBMITTED,COMPLETE,09:33.4
4.85E+11,174039,2011-10-03T12:09:32.997+02:00,26000,A_PREACCEPTED,COMPLETE,10:15.7
4.85E+11,174039,2011-10-03T12:09:32.997+02:00,26000,W_Completeren aanvraag,SCHEDULE,10:16.3
4.90E+11,174042,2011-10-03T12:10:17.984+02:00,7500,A_SUBMITTED,COMPLETE,10:18.0
4.90E+11,174042,2011-10-03T12:10:17.984+02:00,7500,A_PARTLYSUBMITTED,COMPLETE,10:18.4
4.38E+11,174006,2011-10-03T10:59:25.078+02:00,7500,A_DECLINED,COMPLETE,10:43.9
4.38E+11,174006,2011-10-03T10:59:25.078+02:00,7500,W_Afhandelen leads,COMPLETE,10:48.8
4.51E+11,174015,2011-10-03T11:19:52.727+02:00,7500,W_Afhandelen leads,START,10:57.5
4.90E+11,174042,2011-10-03T12:10:17.984+02:00,7500,A_PREACCEPTED,COMPLETE,10:57.7
4.90E+11,174042,2011-10-03T12:10:17.984+02:00,7500,W_Completeren aanvraag,SCHEDULE,10:58.4
3.39E+11,173925,2011-10-02T18:00:06.036+02:00,5000,W_Completeren aanvraag,START,11:58.4
4.90E+11,174042,2011-10-03T12:10:17.984+02:00,7500,W_Completeren aanvraag,START,12:27.2
4.51E+11,174015,2011-10-03T11:19:52.727+02:00,7500,A_DECLINED,COMPLETE,12:54.3
4.51E+11,174015,2011-10-03T11:19:52.727+02:00,7500,W_Afhandelen leads,COMPLETE,12:57.4
4.60E+11,174021,2011-10-03T11:33:52.835+02:00,5000,W_Afhandelen leads,START,13:03.5
4.60E+11,174021,2011-10-03T11:33:52.835+02:00,5000,A_DECLINED,COMPLETE,14:44.5
4.60E+11,174021,2011-10-03T11:33:52.835+02:00,5000,W_Afhandelen leads,COMPLETE,14:47.6
4.64E+11,174024,2011-10-03T11:48:34.346+02:00,5000,W_Afhandelen leads,START,14:50.5
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,A_SUBMITTED,COMPLETE,15:14.7
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,A_PARTLYSUBMITTED,COMPLETE,15:15.1
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,A_PREACCEPTED,COMPLETE,16:08.0
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,W_Completeren aanvraag,SCHEDULE,16:08.5
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,W_Completeren aanvraag,START,16:15.0
4.64E+11,174024,2011-10-03T11:48:34.346+02:00,5000,A_PREACCEPTED,COMPLETE,16:25.1
4.64E+11,174024,2011-10-03T11:48:34.346+02:00,5000,W_Completeren aanvraag,SCHEDULE,16:25.3
4.64E+11,174024,2011-10-03T11:48:34.346+02:00,5000,W_Afhandelen leads,COMPLETE,16:26.3
4.68E+11,174027,2011-10-03T11:52:28.134+02:00,10000,W_Afhandelen leads,START,16:29.2
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,A_ACCEPTED,COMPLETE,18:07.6
4.68E+11,174027,2011-10-03T11:52:28.134+02:00,10000,A_DECLINED,COMPLETE,18:12.5
4.68E+11,174027,2011-10-03T11:52:28.134+02:00,10000,W_Afhandelen leads,COMPLETE,18:16.3
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,O_SELECTED,COMPLETE,18:43.0
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,A_FINALIZED,COMPLETE,18:43.0
4.64E+11,174024,2011-10-03T11:48:34.346+02:00,5000,W_Completeren aanvraag,START,19:08.4
4.64E+11,174024,2011-10-03T11:48:34.346+02:00,5000,W_Completeren aanvraag,COMPLETE,19:19.2
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,O_CREATED,COMPLETE,19:31.1
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,O_SENT,COMPLETE,19:31.1
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,W_Nabellen offertes,SCHEDULE,19:31.3
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,W_Completeren aanvraag,COMPLETE,19:32.5
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,W_Nabellen offertes,START,19:45.2
3.39E+11,173925,2011-10-02T18:00:06.036+02:00,5000,W_Completeren aanvraag,COMPLETE,21:41.8
3.39E+11,173925,2011-10-02T18:00:06.036+02:00,5000,W_Completeren aanvraag,START,21:52.6
4.90E+11,174042,2011-10-03T12:10:17.984+02:00,7500,A_ACCEPTED,COMPLETE,22:52.7
3.39E+11,173925,2011-10-02T18:00:06.036+02:00,5000,A_DECLINED,COMPLETE,23:39.8
3.39E+11,173925,2011-10-02T18:00:06.036+02:00,5000,W_Completeren aanvraag,COMPLETE,23:43.0
3.65E+11,173943,2011-10-02T22:11:52.060+02:00,7493,W_Completeren aanvraag,START,24:01.4
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,O_SENT_BACK,COMPLETE,24:38.5
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,W_Valideren aanvraag,SCHEDULE,24:38.9
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,W_Nabellen offertes,COMPLETE,24:40.1
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,W_Valideren aanvraag,START,24:51.7
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,W_Valideren aanvraag,COMPLETE,25:01.1
2.45E+11,173859,2011-10-02T11:47:41.502+02:00,5000,W_Completeren aanvraag,START,25:15.2
4.98E+11,174048,2011-10-03T12:25:48.443+02:00,10000,A_SUBMITTED,COMPLETE,25:48.4
4.98E+11,174048,2011-10-03T12:25:48.443+02:00,10000,A_PARTLYSUBMITTED,COMPLETE,25:48.9
3.65E+11,173943,2011-10-02T22:11:52.060+02:00,7493,W_Completeren aanvraag,COMPLETE,26:09.9
3.31E+11,173919,2011-10-02T17:55:10.791+02:00,4000,W_Completeren aanvraag,START,26:17.0
